Country,Year,Production Mineral,Production Qty,Import Mineral Name,Import Qty,Access to electricity (% of pop),Central Govt Debt (% of GDP),Electricity from fossil (% of total),Electricity from nuclear (% of total),Electricity from renewables excl. hydro (% of total),FDI (% of GDP),FDI (US$),GDP (constant PPP),GDP (current US$),GDP growth (%),Population (Total),WGI Average,,,,
United States,2020,Lithium (Li2O),1220,Lithium (Li2O),0,100,124.5146964,60.40603346,19.32255144,12.68174828,0.641871902,0,2.23E+13,2.14E+13,-2.163029139,331577720,0.952620389,,,,
United States,2020,Molybdenum,51100,Molybdenum,0,100,124.5146964,60.40603346,19.32255144,12.68174828,0.641871902,0,2.23E+13,2.14E+13,-2.163029139,331577720,0.952620389,,,,
United States,2020,Molybdenum & Scrap,0,Molybdenum & Scrap,19,100,124.5146964,60.40603346,19.32255144,12.68174828,0.641871902,0,2.23E+13,2.14E+13,-2.163029139,331577720,0.952620389,,,,
United States,2020,Nickel,16700,Nickel,0,100,124.5146964,60.40603346,19.32255144,12.68174828,0.641871902,0,2.23E+13,2.14E+13,-2.163029139,331577720,0.952620389,,,,
United States,2020,Nickel And Alloys Incl. Scrap,0,Nickel And Alloys Incl. Scrap,2796,100,124.5146964,60.40603346,19.32255144,12.68174828,0.641871902,0,2.23E+13,2.14E+13,-2.163029139,331577720,0.952620389,,,,
United States,2020,Palladium,14555,Palladium,0,100,124.5146964,60.40603346,19.32255144,12.68174828,0.641871902,0,2.23E+13,2.14E+13,-2.163029139,331577720,0.952620389,,,,
United States,2020,Phosphate Rock (P2O5),6604000,Phosphate Rock (P2O5),0,100,124.5146964,60.40603346,19.32255144,12.68174828,0.641871902,0,2.23E+13,2.14E+13,-2.163029139,331577720,0.952620389,,,,
United States,2020,Platinium Alloys & Related Metals,0,Platinium Alloys & Related Metals,1,100,124.5146964,60.40603346,19.32255144,12.68174828,0.641871902,0,2.23E+13,2.14E+13,-2.163029139,331577720,0.952620389,,,,
United States,2020,Platinum,4203,Platinum,0,100,124.5146964,60.40603346,19.32255144,12.68174828,0.641871902,0,2.23E+13,2.14E+13,-2.163029139,331577720,0.952620389,,,,
United States,2020,Potash (K2O),460000,Potash (K2O),0,100,124.5146964,60.40603346,19.32255144,12.68174828,0.641871902,0,2.23E+13,2.14E+13,-2.163029139,331577720,0.952620389,,,,
United States,2020,Rare Earths (REO),38503,Rare Earths (REO),0,100,124.5146964,60.40603346,19.32255144,12.68174828,0.641871902,0,2.23E+13,2.14E+13,-2.163029139,331577720,0.952620389,,,,
United States,2020,Rhenium,8830,Rhenium,0,100,124.5146964,60.40603346,19.32255144,12.68174828,0.641871902,0,2.23E+13,2.14E+13,-2.163029139,331577720,0.952620389,,,,
United States,2020,Selenium,66,Selenium,0,100,124.5146964,60.40603346,19.32255144,12.68174828,0.641871902,0,2.23E+13,2.14E+13,-2.163029139,331577720,0.952620389,,,,
United States,2020,Tantalum & Scrap,0,Tantalum & Scrap,1,100,124.5146964,60.40603346,19.32255144,12.68174828,0.641871902,0,2.23E+13,2.14E+13,-2.163029139,331577720,0.952620389,,,,
United States,2020,Tellurium,2,Tellurium,0,100,124.5146964,60.40603346,19.32255144,12.68174828,0.641871902,0,2.23E+13,2.14E+13,-2.163029139,331577720,0.952620389,,,,
United States,2020,Titanium & Alloys(incl. Waste & Scrap),0,Titanium & Alloys(incl. Waste & Scrap),2448,100,124.5146964,60.40603346,19.32255144,12.68174828,0.641871902,0,2.23E+13,2.14E+13,-2.163029139,331577720,0.952620389,,,,
United States,2020,Titanium (TiO2),100000,Titanium (TiO2),0,100,124.5146964,60.40603346,19.32255144,12.68174828,0.641871902,0,2.23E+13,2.14E+13,-2.163029139,331577720,0.952620389,,,,
United States,2020,Tungsten And Alloys Incl. Scrap,0,Tungsten And Alloys Incl. Scrap,38,100,124.5146964,60.40603346,19.32255144,12.68174828,0.641871902,0,2.23E+13,2.14E+13,-2.163029139,331577720,0.952620389,,,,
United States,2020,Vanadium (V),17,Vanadium (V),0,100,124.5146964,60.40603346,19.32255144,12.68174828,0.641871902,0,2.23E+13,2.14E+13,-2.163029139,331577720,0.952620389,,,,
United States,2020,Zircon,30000,Zircon,0,100,124.5146964,60.40603346,19.32255144,12.68174828,0.641871902,0,2.23E+13,2.14E+13,-2.163029139,331577720,0.952620389,,,,
United States,2021,Beryllium (conc.),4380,Beryllium (conc.),0,100,118.4009482,60.84507744,18.55111099,14.00779349,2.009212298,0,2.37E+13,2.37E+13,6.055052933,332099760,1.001564567,,,,
United States,2021,Cadmium,241,Cadmium,0,100,118.4009482,60.84507744,18.55111099,14.00779349,2.009212298,0,2.37E+13,2.37E+13,6.055052933,332099760,1.001564567,,,,
United States,2021,Cadmium (incl. Waste & Scrap),0,Cadmium (incl. Waste & Scrap),256,100,118.4009482,60.84507744,18.55111099,14.00779349,2.009212298,0,2.37E+13,2.37E+13,6.055052933,332099760,1.001564567,,,,
United States,2021,Cobalt,650,Cobalt,0,100,118.4009482,60.84507744,18.55111099,14.00779349,2.009212298,0,2.37E+13,2.37E+13,6.055052933,332099760,1.001564567,,,,
United States,2021,Cobalt & Alloys (incl Waste And Scrap),0,Cobalt & Alloys (incl Waste And Scrap),106,100,118.4009482,60.84507744,18.55111099,14.00779349,2.009212298,0,2.37E+13,2.37E+13,6.055052933,332099760,1.001564567,,,,
United States,2021,Copper,1230000,Copper,0,100,118.4009482,60.84507744,18.55111099,14.00779349,2.009212298,0,2.37E+13,2.37E+13,6.055052933,332099760,1.001564567,,,,
United States,2021,Germanium,2,Germanium,0,100,118.4009482,60.84507744,18.55111099,14.00779349,2.009212298,0,2.37E+13,2.37E+13,6.055052933,332099760,1.001564567,,,,
United States,2021,Lithium (Li2O),2505,Lithium (Li2O),0,100,118.4009482,60.84507744,18.55111099,14.00779349,2.009212298,0,2.37E+13,2.37E+13,6.055052933,332099760,1.001564567,,,,
United States,2021,Molybdenum,41100,Molybdenum,0,100,118.4009482,60.84507744,18.55111099,14.00779349,2.009212298,0,2.37E+13,2.37E+13,6.055052933,332099760,1.001564567,,,,
United States,2021,Molybdenum & Scrap,0,Molybdenum & Scrap,20,100,118.4009482,60.84507744,18.55111099,14.00779349,2.009212298,0,2.37E+13,2.37E+13,6.055052933,332099760,1.001564567,,,,
United States,2021,Nickel,18400,Nickel,0,100,118.4009482,60.84507744,18.55111099,14.00779349,2.009212298,0,2.37E+13,2.37E+13,6.055052933,332099760,1.001564567,,,,
United States,2021,Nickel And Alloys Incl. Scrap,0,Nickel And Alloys Incl. Scrap,2927,100,118.4009482,60.84507744,18.55111099,14.00779349,2.009212298,0,2.37E+13,2.37E+13,6.055052933,332099760,1.001564567,,,,
United States,2021,Palladium,13725,Palladium,0,100,118.4009482,60.84507744,18.55111099,14.00779349,2.009212298,0,2.37E+13,2.37E+13,6.055052933,332099760,1.001564567,,,,
United States,2021,Phosphate Rock (P2O5),6070000,Phosphate Rock (P2O5),0,100,118.4009482,60.84507744,18.55111099,14.00779349,2.009212298,0,2.37E+13,2.37E+13,6.055052933,332099760,1.001564567,,,,
United States,2021,Platinium Alloys & Related Metals,0,Platinium Alloys & Related Metals,2,100,118.4009482,60.84507744,18.55111099,14.00779349,2.009212298,0,2.37E+13,2.37E+13,6.055052933,332099760,1.001564567,,,,
United States,2021,Platinum,4017,Platinum,0,100,118.4009482,60.84507744,18.55111099,14.00779349,2.009212298,0,2.37E+13,2.37E+13,6.055052933,332099760,1.001564567,,,,
United States,2021,Potash (K2O),480000,Potash (K2O),0,100,118.4009482,60.84507744,18.55111099,14.00779349,2.009212298,0,2.37E+13,2.37E+13,6.055052933,332099760,1.001564567,,,,
United States,2021,Rare Earths (REO),42413,Rare Earths (REO),0,100,118.4009482,60.84507744,18.55111099,14.00779349,2.009212298,0,2.37E+13,2.37E+13,6.055052933,332099760,1.001564567,,,,
United States,2021,Rhenium,9290,Rhenium,0,100,118.4009482,60.84507744,18.55111099,14.00779349,2.009212298,0,2.37E+13,2.37E+13,6.055052933,332099760,1.001564567,,,,
United States,2021,Selenium,112,Selenium,0,100,118.4009482,60.84507744,18.55111099,14.00779349,2.009212298,0,2.37E+13,2.37E+13,6.055052933,332099760,1.001564567,,,,
United States,2021,Tantalum & Scrap,0,Tantalum & Scrap,0,100,118.4009482,60.84507744,18.55111099,14.00779349,2.009212298,0,2.37E+13,2.37E+13,6.055052933,332099760,1.001564567,,,,
United States,2021,Tellurium,10,Tellurium,0,100,118.4009482,60.84507744,18.55111099,14.00779349,2.009212298,0,2.37E+13,2.37E+13,6.055052933,332099760,1.001564567,,,,
United States,2021,Titanium & Alloys(incl. Waste & Scrap),0,Titanium & Alloys(incl. Waste & Scrap),2683,100,118.4009482,60.84507744,18.55111099,14.00779349,2.009212298,0,2.37E+13,2.37E+13,6.055052933,332099760,1.001564567,,,,
United States,2021,Titanium (TiO2),100000,Titanium (TiO2),0,100,118.4009482,60.84507744,18.55111099,14.00779349,2.009212298,0,2.37E+13,2.37E+13,6.055052933,332099760,1.001564567,,,,
United States,2021,Tungsten And Alloys Incl. Scrap,0,Tungsten And Alloys Incl. Scrap,43,100,118.4009482,60.84507744,18.55111099,14.00779349,2.009212298,0,2.37E+13,2.37E+13,6.055052933,332099760,1.001564567,,,,
United States,2021,Vanadium (V),0,Vanadium (V),0,100,118.4009482,60.84507744,18.55111099,14.00779349,2.009212298,0,2.37E+13,2.37E+13,6.055052933,332099760,1.001564567,,,,
United States,2021,Zircon,30000,Zircon,0,100,118.4009482,60.84507744,18.55111099,14.00779349,2.009212298,0,2.37E+13,2.37E+13,6.055052933,332099760,1.001564567,,,,
United States,2022,Beryllium (conc.),4330,Beryllium (conc.),0,100,112.8176134,59.97802627,17.87769099,0,1.572590774,0,2.43E+13,2.60E+13,2.51237532,334017321,1.003721826,,,,
United States,2022,Cadmium,212,Cadmium,0,100,112.8176134,59.97802627,17.87769099,0,1.572590774,0,2.43E+13,2.60E+13,2.51237532,334017321,1.003721826,,,,
United States,2022,Cadmium (incl. Waste & Scrap),0,Cadmium (incl. Waste & Scrap),106,100,112.8176134,59.97802627,17.87769099,0,1.572590774,0,2.43E+13,2.60E+13,2.51237532,334017321,1.003721826,,,,
United States,2022,Cobalt,500,Cobalt,0,100,112.8176134,59.97802627,17.87769099,0,1.572590774,0,2.43E+13,2.60E+13,2.51237532,334017321,1.003721826,,,,
United States,2022,Cobalt & Alloys (incl Waste And Scrap),0,Cobalt & Alloys (incl Waste And Scrap),181,100,112.8176134,59.97802627,17.87769099,0,1.572590774,0,2.43E+13,2.60E+13,2.51237532,334017321,1.003721826,,,,
United States,2022,Copper,1230000,Copper,0,100,112.8176134,59.97802627,17.87769099,0,1.572590774,0,2.43E+13,2.60E+13,2.51237532,334017321,1.003721826,,,,
United States,2022,Germanium,2,Germanium,0,100,112.8176134,59.97802627,17.87769099,0,1.572590774,0,2.43E+13,2.60E+13,2.51237532,334017321,1.003721826,,,,
United States,2022,Lithium (Li2O),1640,Lithium (Li2O),0,100,112.8176134,59.97802627,17.87769099,0,1.572590774,0,2.43E+13,2.60E+13,2.51237532,334017321,1.003721826,,,,
United States,2022,Molybdenum,34600,Molybdenum,0,100,112.8176134,59.97802627,17.87769099,0,1.572590774,0,2.43E+13,2.60E+13,2.51237532,334017321,1.003721826,,,,
United States,2022,Molybdenum & Scrap,0,Molybdenum & Scrap,59,100,112.8176134,59.97802627,17.87769099,0,1.572590774,0,2.43E+13,2.60E+13,2.51237532,334017321,1.003721826,,,,
United States,2022,Nickel,17500,Nickel,0,100,112.8176134,59.97802627,17.87769099,0,1.572590774,0,2.43E+13,2.60E+13,2.51237532,334017321,1.003721826,,,,
United States,2022,Nickel And Alloys Incl. Scrap,0,Nickel And Alloys Incl. Scrap,1813,100,112.8176134,59.97802627,17.87769099,0,1.572590774,0,2.43E+13,2.60E+13,2.51237532,334017321,1.003721826,,,,
United States,2022,Palladium,10096,Palladium,0,100,112.8176134,59.97802627,17.87769099,0,1.572590774,0,2.43E+13,2.60E+13,2.51237532,334017321,1.003721826,,,,
United States,2022,Phosphate Rock (P2O5),5564000,Phosphate Rock (P2O5),0,100,112.8176134,59.97802627,17.87769099,0,1.572590774,0,2.43E+13,2.60E+13,2.51237532,334017321,1.003721826,,,,
United States,2022,Platinium Alloys & Related Metals,0,Platinium Alloys & Related Metals,1,100,112.8176134,59.97802627,17.87769099,0,1.572590774,0,2.43E+13,2.60E+13,2.51237532,334017321,1.003721826,,,,
United States,2022,Platinum,3003,Platinum,0,100,112.8176134,59.97802627,17.87769099,0,1.572590774,0,2.43E+13,2.60E+13,2.51237532,334017321,1.003721826,,,,
United States,2022,Potash (K2O),430000,Potash (K2O),0,100,112.8176134,59.97802627,17.87769099,0,1.572590774,0,2.43E+13,2.60E+13,2.51237532,334017321,1.003721826,,,,
United States,2022,Rare Earths (REO),42499,Rare Earths (REO),0,100,112.8176134,59.97802627,17.87769099,0,1.572590774,0,2.43E+13,2.60E+13,2.51237532,334017321,1.003721826,,,,
United States,2022,Rhenium,8870,Rhenium,0,100,112.8176134,59.97802627,17.87769099,0,1.572590774,0,2.43E+13,2.60E+13,2.51237532,334017321,1.003721826,,,,
United States,2022,Selenium,112,Selenium,0,100,112.8176134,59.97802627,17.87769099,0,1.572590774,0,2.43E+13,2.60E+13,2.51237532,334017321,1.003721826,,,,
United States,2022,Tantalum & Scrap,0,Tantalum & Scrap,0,100,112.8176134,59.97802627,17.87769099,0,1.572590774,0,2.43E+13,2.60E+13,2.51237532,334017321,1.003721826,,,,
United States,2022,Tellurium,10,Tellurium,0,100,112.8176134,59.97802627,17.87769099,0,1.572590774,0,2.43E+13,2.60E+13,2.51237532,334017321,1.003721826,,,,
United States,2022,Titanium & Alloys(incl. Waste & Scrap),0,Titanium & Alloys(incl. Waste & Scrap),1680,100,112.8176134,59.97802627,17.87769099,0,1.572590774,0,2.43E+13,2.60E+13,2.51237532,334017321,1.003721826,,,,
United States,2022,Titanium (TiO2),200000,Titanium (TiO2),0,100,112.8176134,59.97802627,17.87769099,0,1.572590774,0,2.43E+13,2.60E+13,2.51237532,334017321,1.003721826,,,,
United States,2022,Tungsten And Alloys Incl. Scrap,0,Tungsten And Alloys Incl. Scrap,14,100,112.8176134,59.97802627,17.87769099,0,1.572590774,0,2.43E+13,2.60E+13,2.51237532,334017321,1.003721826,,,,
United States,2022,Vanadium (V),0,Vanadium (V),0,100,112.8176134,59.97802627,17.87769099,0,1.572590774,0,2.43E+13,2.60E+13,2.51237532,334017321,1.003721826,,,,
United States,2022,Zircon,20000,Zircon,0,100,112.8176134,59.97802627,17.87769099,0,1.572590774,0,2.43E+13,2.60E+13,2.51237532,334017321,1.003721826,,,,
United States,2023,Beryllium (conc.),4590,Beryllium (conc.),0,100,114.7555533,59.40976881,18.21562896,0,1.258207357,0,2.50E+13,2.77E+13,2.887556009,336806231,0.994831347,,,,
United States,2023,Cadmium,375,Cadmium,0,100,114.7555533,59.40976881,18.21562896,0,1.258207357,0,2.50E+13,2.77E+13,2.887556009,336806231,0.994831347,,,,
United States,2023,Cadmium (incl. Waste & Scrap),0,Cadmium (incl. Waste & Scrap),0,100,114.7555533,59.40976881,18.21562896,0,1.258207357,0,2.50E+13,2.77E+13,2.887556009,336806231,0.994831347,,,,
United States,2023,Cobalt,500,Cobalt,0,100,114.7555533,59.40976881,18.21562896,0,1.258207357,0,2.50E+13,2.77E+13,2.887556009,336806231,0.994831347,,,,
United States,2023,Cobalt & Alloys (incl Waste And Scrap),0,Cobalt & Alloys (incl Waste And Scrap),143,100,114.7555533,59.40976881,18.21562896,0,1.258207357,0,2.50E+13,2.77E+13,2.887556009,336806231,0.994831347,,,,
United States,2023,Copper,1130000,Copper,0,100,114.7555533,59.40976881,18.21562896,0,1.258207357,0,2.50E+13,2.77E+13,2.887556009,336806231,0.994831347,,,,
United States,2023,Germanium,2,Germanium,0,100,114.7555533,59.40976881,18.21562896,0,1.258207357,0,2.50E+13,2.77E+13,2.887556009,336806231,0.994831347,,,,
United States,2023,Lithium (Li2O),1325,Lithium (Li2O),0,100,114.7555533,59.40976881,18.21562896,0,1.258207357,0,2.50E+13,2.77E+13,2.887556009,336806231,0.994831347,,,,
United States,2023,Molybdenum,34000,Molybdenum,0,100,114.7555533,59.40976881,18.21562896,0,1.258207357,0,2.50E+13,2.77E+13,2.887556009,336806231,0.994831347,,,,
United States,2023,Molybdenum & Scrap,0,Molybdenum & Scrap,20,100,114.7555533,59.40976881,18.21562896,0,1.258207357,0,2.50E+13,2.77E+13,2.887556009,336806231,0.994831347,,,,
United States,2023,Nickel,16400,Nickel,0,100,114.7555533,59.40976881,18.21562896,0,1.258207357,0,2.50E+13,2.77E+13,2.887556009,336806231,0.994831347,,,,
United States,2023,Nickel And Alloys Incl. Scrap,0,Nickel And Alloys Incl. Scrap,2052,100,114.7555533,59.40976881,18.21562896,0,1.258207357,0,2.50E+13,2.77E+13,2.887556009,336806231,0.994831347,,,,
United States,2023,Palladium,10251,Palladium,0,100,114.7555533,59.40976881,18.21562896,0,1.258207357,0,2.50E+13,2.77E+13,2.887556009,336806231,0.994831347,,,,
United States,2023,Phosphate Rock (P2O5),5508000,Phosphate Rock (P2O5),0,100,114.7555533,59.40976881,18.21562896,0,1.258207357,0,2.50E+13,2.77E+13,2.887556009,336806231,0.994831347,,,,
United States,2023,Platinium Alloys & Related Metals,0,Platinium Alloys & Related Metals,1,100,114.7555533,59.40976881,18.21562896,0,1.258207357,0,2.50E+13,2.77E+13,2.887556009,336806231,0.994831347,,,,
United States,2023,Platinum,3038,Platinum,0,100,114.7555533,59.40976881,18.21562896,0,1.258207357,0,2.50E+13,2.77E+13,2.887556009,336806231,0.994831347,,,,
United States,2023,Potash (K2O),390000,Potash (K2O),0,100,114.7555533,59.40976881,18.21562896,0,1.258207357,0,2.50E+13,2.77E+13,2.887556009,336806231,0.994831347,,,,
United States,2023,Rare Earths (REO),41557,Rare Earths (REO),0,100,114.7555533,59.40976881,18.21562896,0,1.258207357,0,2.50E+13,2.77E+13,2.887556009,336806231,0.994831347,,,,
United States,2023,Rhenium,9410,Rhenium,0,100,114.7555533,59.40976881,18.21562896,0,1.258207357,0,2.50E+13,2.77E+13,2.887556009,336806231,0.994831347,,,,
United States,2023,Selenium,100,Selenium,0,100,114.7555533,59.40976881,18.21562896,0,1.258207357,0,2.50E+13,2.77E+13,2.887556009,336806231,0.994831347,,,,
United States,2023,Tantalum & Scrap,0,Tantalum & Scrap,1,100,114.7555533,59.40976881,18.21562896,0,1.258207357,0,2.50E+13,2.77E+13,2.887556009,336806231,0.994831347,,,,
United States,2023,Tellurium,10,Tellurium,0,100,114.7555533,59.40976881,18.21562896,0,1.258207357,0,2.50E+13,2.77E+13,2.887556009,336806231,0.994831347,,,,
United States,2023,Titanium & Alloys(incl. Waste & Scrap),0,Titanium & Alloys(incl. Waste & Scrap),1194,100,114.7555533,59.40976881,18.21562896,0,1.258207357,0,2.50E+13,2.77E+13,2.887556009,336806231,0.994831347,,,,
United States,2023,Titanium (TiO2),100000,Titanium (TiO2),0,100,114.7555533,59.40976881,18.21562896,0,1.258207357,0,2.50E+13,2.77E+13,2.887556009,336806231,0.994831347,,,,
United States,2023,Tungsten And Alloys Incl. Scrap,0,Tungsten And Alloys Incl. Scrap,36,100,114.7555533,59.40976881,18.21562896,0,1.258207357,0,2.50E+13,2.77E+13,2.887556009,336806231,0.994831347,,,,
United States,2023,Vanadium (V),0,Vanadium (V),0,100,114.7555533,59.40976881,18.21562896,0,1.258207357,0,2.50E+13,2.77E+13,2.887556009,336806231,0.994831347,,,,
United States,2023,Zircon,20000,Zircon,0,100,114.7555533,59.40976881,18.21562896,0,1.258207357,0,2.50E+13,2.77E+13,2.887556009,336806231,0.994831347,,,,
Uzbekistan,2019,Bismuth,2,Bismuth,0,100,0,89.80340306,0,0.010388629,3.442350524,0,2.89E+11,67293639798,6.779923997,32964701,-0.955696474,,,,
Uzbekistan,2019,Copper,137300,Copper,0,100,0,89.80340306,0,0.010388629,3.442350524,0,2.89E+11,67293639798,6.779923997,32964701,-0.955696474,,,,
Uzbekistan,2019,Indium,1,Indium,0,100,0,89.80340306,0,0.010388629,3.442350524,0,2.89E+11,67293639798,6.779923997,32964701,-0.955696474,,,,
Uzbekistan,2019,Molybdenum,800,Molybdenum,0,100,0,89.80340306,0,0.010388629,3.442350524,0,2.89E+11,67293639798,6.779923997,32964701,-0.955696474,,,,
Uzbekistan,2019,Palladium,28,Palladium,0,100,0,89.80340306,0,0.010388629,3.442350524,0,2.89E+11,67293639798,6.779923997,32964701,-0.955696474,,,,
Uzbekistan,2019,Phosphate Rock (P2O5),137100,Phosphate Rock (P2O5),0,100,0,89.80340306,0,0.010388629,3.442350524,0,2.89E+11,67293639798,6.779923997,32964701,-0.955696474,,,,
Uzbekistan,2019,Potash (K2O),198400,Potash (K2O),0,100,0,89.80340306,0,0.010388629,3.442350524,0,2.89E+11,67293639798,6.779923997,32964701,-0.955696474,,,,
Uzbekistan,2019,Rhenium,800,Rhenium,0,100,0,89.80340306,0,0.010388629,3.442350524,0,2.89E+11,67293639798,6.779923997,32964701,-0.955696474,,,,
Uzbekistan,2019,Selenium,30,Selenium,0,100,0,89.80340306,0,0.010388629,3.442350524,0,2.89E+11,67293639798,6.779923997,32964701,-0.955696474,,,,
Uzbekistan,2019,Tellurium,2,Tellurium,0,100,0,89.80340306,0,0.010388629,3.442350524,0,2.89E+11,67293639798,6.779923997,32964701,-0.955696474,,,,
Uzbekistan,2019,Tungsten (W),100,Tungsten (W),0,100,0,89.80340306,0,0.010388629,3.442350524,0,2.89E+11,67293639798,6.779923997,32964701,-0.955696474,,,,
Uzbekistan,2020,Bismuth,2,Bismuth,0,100,0,92.48120301,0,0.025263158,2.601088036,0,2.93E+11,66443265418,1.563342773,33586372,-0.962363258,,,,
Uzbekistan,2020,Cadmium,250,Cadmium,0,100,0,92.48120301,0,0.025263158,2.601088036,0,2.93E+11,66443265418,1.563342773,33586372,-0.962363258,,,,
Uzbekistan,2020,Cadmium,450,Cadmium,0,100,0,92.48120301,0,0.025263158,2.601088036,0,2.93E+11,66443265418,1.563342773,33586372,-0.962363258,,,,
Uzbekistan,2020,Copper,142800,Copper,0,100,0,92.48120301,0,0.025263158,2.601088036,0,2.93E+11,66443265418,1.563342773,33586372,-0.962363258,,,,
Uzbekistan,2020,Indium,1,Indium,0,100,0,92.48120301,0,0.025263158,2.601088036,0,2.93E+11,66443265418,1.563342773,33586372,-0.962363258,,,,
Uzbekistan,2020,Molybdenum,741,Molybdenum,0,100,0,92.48120301,0,0.025263158,2.601088036,0,2.93E+11,66443265418,1.563342773,33586372,-0.962363258,,,,
Uzbekistan,2020,Palladium,91,Palladium,0,100,0,92.48120301,0,0.025263158,2.601088036,0,2.93E+11,66443265418,1.563342773,33586372,-0.962363258,,,,
Uzbekistan,2020,Phosphate Rock (P2O5),150500,Phosphate Rock (P2O5),0,100,0,92.48120301,0,0.025263158,2.601088036,0,2.93E+11,66443265418,1.563342773,33586372,-0.962363258,,,,
Uzbekistan,2020,Potash (K2O),210000,Potash (K2O),0,100,0,92.48120301,0,0.025263158,2.601088036,0,2.93E+11,66443265418,1.563342773,33586372,-0.962363258,,,,
